duplicates,sort,signataires,concurrents,legislature,signataire_special,nb_signataires,id,expose_ln,majorite,text_ln,groupes
1,Irrecevable,"M. Hammouche,  Mme de Vaucouleurs, Mme Elimas, M. Isaac-Sibille, Mme Gallerneau, Mme Benin",4,15,,6,8132,,True,74,MODEM
1,Retiré avant séance,M. Larrivé,47,15,,1,36278,948,False,155,LR
1,Non soutenu,"M. Lagarde,  Mme Auconie, M. Benoit, M. Bournazel, M. Demilly, Mme Descamps, M. Dunoyer, Mme Firmin Le Bodo, M. Gomès, M. Meyer Habib, M. Ledoux, M. Leroy, M. Pancher, Mme Sanquer, M. Vercamer",21,15,,15,34096,661,False,358,UAI
1,Irrecevable,"M. Bernalicis,  Mme Autain, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",80,15,,17,8148,1962,False,140,LFI
1,Retiré,"M. Lachaud,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",39,15,,17,8162,1563,False,540,LFI
1,Adopté,le Gouvernement,39,15,gouvernement,1,8171,1735,True,172,gouvernement
1,Adopté,"Mme Bonnivard,  M. Saddier, Mme Bazin-Malgras, M. Bazin, M. Verchère",4,15,,5,8174,2107,False,246,LR
1,Non soutenu,M. Reiss,4,15,,1,1363,333,False,636,LR
1,Adopté,le Gouvernement,1,15,gouvernement,1,34752,2215,True,964,gouvernement
1,Retiré,"Mme Taurine,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin",211,15,,17,34133,2116,False,499,LFI
1,Retiré avant séance,le Gouvernement,39,15,gouvernement,1,8200,2329,True,4177,gouvernement
1,Adopté,le Gouvernement,19,15,gouvernement,1,8211,1672,True,241,gouvernement
1,Adopté,M. Pietraszewski,21,15,,1,491,37,True,274,LREM
1,Non soutenu,"M. Pierre-Henri Dumont, M. Cinieri",1,15,,2,1370,962,False,272,LR
1,Adopté,le Gouvernement,19,15,gouvernement,1,8223,1672,True,134,gouvernement
1,Retiré,M. Frédéric Petit,4,15,,1,8226,1152,True,551,MODEM
1,Adopté,M. Giraud,19,15,,1,8229,32,True,139,LREM
1,Adopté,le Gouvernement,19,15,gouvernement,1,8232,1672,True,143,gouvernement
1,Retiré,M. Frédéric Petit,4,15,,1,8233,1226,True,426,MODEM
1,Adopté,M. Giraud,19,15,,1,8234,32,True,155,LREM
1,Adopté,le Gouvernement,14,15,gouvernement,1,12295,681,True,1002,gouvernement
1,Adopté,le Gouvernement,19,15,gouvernement,1,8237,1672,True,459,gouvernement
1,Adopté,M. Giraud,19,15,,1,8239,1484,True,162,LREM
1,Adopté,M. Giraud,19,15,,1,8240,32,True,124,LREM
1,Adopté,"M. Carrez,  M. Woerth, M. Jacob, M. Abad, Mme Anthoine, M. Aubert, Mme Bassire, M. Bazin, Mme Bazin-Malgras, Mme Beauvais, Mme Bonnivard, M. Bony, M. Boucard, M. Bouchet, Mme Valérie Boyer, M. Breton, M. Brochand, M. Brun, M. Cattin, M. Cherpion, M. Cinieri, M. Ciotti, M. Cordier, Mme Corneloup, M. Cornut-Gentille, Mme Dalloz, M. de Ganay, M. de la Verpillière, M. Deflesselles, M. Rémi Delatte, M. Descoeur, M. Di Filippo, M. Diard, M. Dive, M. Door, Mme Marianne Dubois, Mme Duby-Muller, M. Pierre-Henri Dumont, M. Fasquelle, M. Ferrara, M. Forissier, M. Furst, M. Gaultier, Mme Genevard, M. Goasguen, M. Gosselin, M. Grelier, Mme Guion-Firmin, M. Herbillon, M. Hetzel, M. Huyghe, M. Kamardine, Mme Kuster, Mme Lacroute, M. Larrivé, M. Le Fur, Mme Le Grip, M. Leclerc, Mme Levy, M. Lorion, Mme Louwagie, M. Lurton, M. Emmanuel Maquet, M. Marleix, M. Marlin, M. Masson, M. Menuel, Mme Meunier, M. Minot, M. Nury, M. Parigi, M. Pauget, M. Peltier, M. Perrut, Mme Poletti, M. Pradié, M. Quentin, M. Ramadier, Mme Ramassamy, M. Reda, M. Reiss, M. Reitzer, M. Reynès, M. Rolland, M. Saddier, M. Schellenberger, M. Sermier, M. Straumann, Mme Tabarot, M. Taugourdeau, M. Teissier, Mme Trastour-Isnart, Mme Valentin, M. Vatin, M. Verchère, M. Viala, M. Vialay, M. Jean-Pierre Vigier, M. Viry",19,15,,99,8243,375,False,484,LR
1,Adopté,M. Giraud,19,15,,1,8245,32,True,257,LREM
1,Adopté,M. Giraud,19,15,,1,8256,32,True,110,LREM
1,Irrecevable,"M. Dive, M. Viala",24,15,,2,1376,,False,74,LR
1,Adopté,M. Giraud,19,15,,1,8260,826,True,1320,LREM
1,Adopté,M. Giraud,19,15,,1,8261,32,True,136,LREM
1,Non soutenu,"M. Forissier,  M. Carrez, Mme Bonnivard",19,15,,3,8263,3183,False,1285,LR
1,Retiré,M. Giraud,19,15,,1,8264,908,True,337,LREM
1,Non soutenu,M. Hetzel,58,15,,1,8266,1444,False,518,LR
1,Adopté,le Gouvernement,1,15,gouvernement,1,8270,499,True,3274,gouvernement
1,Retiré,"M. Taché,  Mme Bagarry, M. Belhaddad, M. Borowczyk, Mme Brocard, M. Chiche, Mme Cloarec, M. Da Silva, M. Marc Delatte, Mme Dufeu Schubert, Mme Fabre, Mme Fontaine-Domeizel, Mme Gaillot, Mme Grandjean, Mme Granjus, Mme Iborra, Mme Janvier, Mme Khattabi, M. Laabid, Mme Lazaar, Mme Lecocq, M. Maillard, M. Mesnier, M. Michels, Mme Valérie Petit, Mme Peyron, Mme Pitollat, Mme Mireille Robert, Mme Romeiro Dias, Mme Tamarelle-Verhaeghe, M. Taquet, M. Touraine, Mme Toutut-Picard, Mme Vidal, Mme Vignon, Mme Wonner, M. Véran, M. Ferrand, les membres du groupe La République en Marche",43,15,,38,8272,780,True,984,LREM
1,Retiré,"M. Ratenon,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",43,15,,17,8280,873,False,59,LFI
1,Non soutenu,"M. Taugourdeau,  M. Brun, Mme Anthoine, M. Dive, Mme Duby-Muller, M. Hetzel, M. Bazin, Mme Louwagie, Mme Valentin, M. Peltier, Mme Le Grip, M. Ramadier, Mme Genevard, Mme Lacroute",43,15,,14,8283,3982,False,915,LR
1,Adopté,le Gouvernement,7,15,gouvernement,1,1713,2511,True,39,gouvernement
1,Retiré,"Mme Guévenoux,  Mme de Montchalin, M. Baichère, Mme Bergé, M. Fauvergue, Mme Granjus, Mme Hai, Mme Meynier-Millefert, Mme Motin, Mme Peyron, Mme Piron, M. Raphan, M. Taché, M. Valls, M. Vuilletet",27,15,,15,8285,4190,True,383,LREM
1,Adopté,M. Pietraszewski,43,15,,1,8287,363,True,441,LREM
1,Adopté,M. Pietraszewski,43,15,,1,8293,68,True,237,LREM
1,Retiré,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8296,1111,False,833,NG
3,Tombe,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",20,15,,31,8297,1444,False,29,NG
1,Retiré,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8301,916,False,240,NG
1,Retiré,"M. Dussopt,  Mme Pires Beaune, M. Pupponi, Mme Rabault, M. Jean-Louis Bricout, M. David Habib, Mme Karamanli, Mme Untermaier, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. Hutin, M. Juanico, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud",58,15,,31,8306,836,False,183,NG
1,Adopté,M. Pietraszewski,43,15,,1,8309,68,True,236,LREM
1,Retiré,"M. Viry,  M. Cherpion, Mme Corneloup, M. Door, M. Grelier, Mme Guion-Firmin, Mme Levy, M. Lurton, M. Perrut, M. Ramadier, Mme Valentin",43,15,,11,8312,317,False,299,LR
1,Retiré,"M. Mignola,  Mme Benin, Mme de Vaucouleurs, Mme Elimas, Mme Gallerneau, M. Hammouche, M. Isaac-Sibille",43,15,,7,8314,731,True,534,MODEM
1,Non soutenu,"M. Bernalicis,  Mme Autain, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",58,15,,17,8315,777,False,880,LFI
1,Adopté,M. Pietraszewski,43,15,,1,8318,1012,True,426,LREM
1,Retiré avant séance,"M. Viry,  M. Cherpion, Mme Corneloup, M. Door, M. Grelier, Mme Guion-Firmin, Mme Levy, M. Lurton, M. Perrut, M. Ramadier, Mme Ramassamy, Mme Valentin",43,15,,12,8322,648,False,401,LR
1,Retiré avant séance,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8323,779,False,33,NG
3,Irrecevable,"M. Ratenon,  Mme Fiat, M. Quatennens, Mme Taurine, M. Ruffin, Mme Rubin, Mme Ressiguier, M. Prud'homme, Mme Panot, Mme Obono, M. Mélenchon, M. Larive, M. Lachaud, M. Corbière, M. Coquerel, M. Bernalicis, Mme Autain",43,15,,17,8325,,False,74,LFI
1,Adopté,M. Pietraszewski,43,15,,1,8330,855,True,251,LREM
1,Retiré,"M. Taugourdeau,  M. Brun, Mme Anthoine, M. Dive, Mme Duby-Muller, M. Hetzel, M. Bazin, Mme Louwagie, Mme Valentin, M. Peltier, Mme Le Grip, Mme Genevard, Mme Lacroute",43,15,,13,8336,210,False,496,LR
3,Tombe,"M. Dharréville,  M. Bruneel, Mme Buffet, M. Chassaigne, M. Dufrègne, Mme Faucillon, M. Jumel, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Wulfranc",20,15,,12,8339,1508,False,29,GDR
1,Adopté,M. Pietraszewski,43,15,,1,8340,645,True,300,LREM
3,Tombe,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",20,15,,31,8341,1893,False,29,NG
1,Retiré avant séance,M. Rebeyrotte,58,15,,1,8342,1478,True,1212,LREM
3,Tombe,"M. Dharréville,  M. Bruneel, Mme Buffet, M. Chassaigne, M. Dufrègne, Mme Faucillon, M. Jumel, M. Lecoq, M. Nilor, M. Peu, M. Fabien Roussel, M. Wulfranc",20,15,,12,8344,1177,False,29,GDR
1,Irrecevable,"M. Pajot,  M. Aliot, M. Bilde, M. Chenu, M. Evrard, Mme Le Pen",1,15,,6,1391,,False,74,NI
1,Retiré,M. Rebeyrotte,58,15,,1,8351,1501,True,1042,LREM
1,Adopté,M. Pietraszewski,20,15,,1,8359,379,True,167,LREM
1,Retiré,"M. Taugourdeau,  M. Brun, Mme Anthoine, M. Dive, Mme Duby-Muller, M. Hetzel, M. Bazin, Mme Louwagie, Mme Valentin, M. Peltier, Mme Le Grip, Mme Genevard, Mme Lacroute",43,15,,13,8360,256,False,414,LR
1,Adopté,M. Lioger,6,15,,1,31921,32,True,158,LREM
1,Adopté,M. Pietraszewski,43,15,,1,8364,255,True,288,LREM
1,Retiré,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8369,1937,False,391,NG
1,Non soutenu,"M. Taugourdeau,  M. Brun, M. Dive, Mme Duby-Muller, M. Hetzel, Mme Louwagie, Mme Valentin, M. Peltier, Mme Genevard, Mme Lacroute",43,15,,10,8374,311,False,309,LR
1,Adopté,M. Pietraszewski,43,15,,1,8375,168,True,838,LREM
1,Retiré,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8382,316,False,328,NG
1,Retiré,"M. Viry,  M. Cherpion, Mme Corneloup, M. Door, M. Grelier, Mme Guion-Firmin, Mme Levy, M. Lurton, M. Perrut, M. Ramadier, Mme Valentin",43,15,,11,8383,1662,False,376,LR
1,Adopté,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8389,547,False,477,NG
1,Adopté,"M. Fesneau,  M. Barrot, M. Bourlanges, Mme El Ha&iuml;ry, M. Laqhila, M. Mattei, M. Mignola, M. Balanant, Mme Bannier, Mme Benin, M. Berta, M. Bolo, M. Bru, M. Cubertafon, Mme de Sarnez, Mme de Vaucouleurs, Mme Deprez-Audebert, M. Duvergé, Mme Elimas, Mme Essayan, M. Fanget, Mme Florennes, M. Fuchs, Mme Gallerneau, M. Garcia, M. Hammouche, M. Isaac-Sibille, Mme Jacquier-Laforge, M. Joncour, M. Lagleize, M. Lainé, Mme Lasserre-David, M. Latombe, Mme Luquet, M. Mathiasin, Mme Mette, M. Michel-Kleisbauer, M. Millienne, M. Pahun, M. Frédéric Petit, Mme Maud Petit, Mme Poueyto, M. Ramos, M. Thierry Robert, M. Turquois, Mme Vichnievsky, M. Waserman",101,15,president_groupe,47,6166,697,True,390,MODEM
1,Tombe,"Mme Fiat,  Mme Taurine, M. Ruffin, M. Quatennens, M. Prud'homme, Mme Obono, M. Mélenchon, M. Larive, M. Coquerel, M. Ratenon, Mme Panot, Mme Autain, M. Bernalicis, M. Corbière, M. Lachaud, Mme Ressiguier, Mme Rubin",20,15,,17,8399,1016,False,915,LFI
1,Adopté,M. Pietraszewski,43,15,,1,8403,68,True,147,LREM
1,Adopté,Mme Dubos,211,15,,1,34169,498,True,344,LREM
1,Retiré,M. Rebeyrotte,58,15,,1,8408,1569,True,1197,LREM
1,Tombe,"M. Quatennens,  Mme Taurine, Mme Autain, M. Bernalicis, M. Ruffin, Mme Rubin, M. Mélenchon, Mme Ressiguier, Mme Obono, M. Ratenon, M. Prud'homme, Mme Panot, M. Larive, M. Coquerel, Mme Fiat, M. Lachaud, M. Corbière",20,15,,17,8410,1630,False,1195,LFI
1,Adopté,M. Pietraszewski,43,15,,1,8412,734,True,541,LREM
1,Adopté,"M. Taché,  Mme Bagarry, M. Belhaddad, M. Borowczyk, Mme Brocard, M. Chiche, Mme Cloarec, M. Da Silva, M. Marc Delatte, Mme Dufeu Schubert, Mme Fabre, Mme Fontaine-Domeizel, Mme Gaillot, Mme Grandjean, Mme Granjus, Mme Iborra, Mme Janvier, Mme Khattabi, M. Laabid, Mme Lazaar, Mme Lecocq, M. Maillard, M. Mesnier, M. Michels, Mme Valérie Petit, Mme Peyron, Mme Pitollat, Mme Mireille Robert, Mme Romeiro Dias, Mme Tamarelle-Verhaeghe, M. Taquet, M. Touraine, Mme Toutut-Picard, Mme Vidal, Mme Vignon, Mme Wonner, M. Véran, M. Ferrand, les membres du groupe La République en Marche",43,15,,38,8414,888,True,709,LREM
1,Adopté,M. Pietraszewski,43,15,,1,8420,68,True,145,LREM
1,Adopté,M. Moreau,216,15,,1,23249,32,True,150,LREM
2,Tombe,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",20,15,,31,8425,1980,False,29,NG
1,Adopté,M. Pietraszewski,43,15,,1,8433,491,True,655,LREM
1,Retiré,"M. Taugourdeau,  M. Brun, Mme Anthoine, M. Dive, Mme Duby-Muller, M. Hetzel, M. Bazin, Mme Louwagie, Mme Valentin, M. Peltier, Mme Le Grip, Mme Genevard, Mme Lacroute",43,15,,13,8441,446,False,889,LR
1,Tombe,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",20,15,,31,8446,2526,False,103,NG
1,Retiré avant séance,"M. Vallaud,  M. Aviragnet, Mme Bareigts, Mme Vainqueur-Christophe, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Jean-Louis Bricout, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Dussopt, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Rabault, M. Saulignac, Mme Untermaier",43,15,,31,8449,744,False,2656,NG
1,Tombe,"M. Ratenon,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",20,15,,17,8452,2703,False,438,LFI
1,Adopté,"M. Taché,  Mme Bagarry, M. Belhaddad, M. Borowczyk, Mme Brocard, M. Chiche, Mme Cloarec, M. Da Silva, M. Marc Delatte, Mme Dufeu Schubert, Mme Fabre, Mme Fontaine-Domeizel, Mme Gaillot, Mme Grandjean, Mme Granjus, Mme Iborra, Mme Janvier, Mme Khattabi, M. Laabid, Mme Lazaar, Mme Lecocq, M. Maillard, M. Mesnier, M. Michels, Mme Valérie Petit, Mme Peyron, Mme Pitollat, Mme Mireille Robert, Mme Romeiro Dias, M. Taquet, Mme Tamarelle-Verhaeghe, M. Touraine, Mme Toutut-Picard, M. Véran, Mme Vidal, Mme Vignon, Mme Wonner, M. Ferrand, les membres du groupe La République en Marche",43,15,,38,8456,281,True,373,LREM
1,Retiré,"M. Mignola,  Mme Benin, Mme de Vaucouleurs, Mme Elimas, Mme Gallerneau, M. Hammouche, M. Isaac-Sibille",43,15,,7,8462,389,True,163,MODEM
1,Tombe,"M. Quatennens,  Mme Autain, M. Bernalicis, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",20,15,,17,8463,1711,False,621,LFI
1,Adopté,"M. Viry,  M. Cherpion, Mme Corneloup, M. Door, M. Grelier, Mme Guion-Firmin, Mme Levy, M. Lurton, M. Perrut, M. Ramadier, Mme Ramassamy, Mme Valentin",43,15,,12,8474,1012,False,549,LR
1,Adopté,"M. Taché,  Mme Bagarry, M. Belhaddad, M. Borowczyk, Mme Brocard, M. Chiche, Mme Cloarec, M. Da Silva, M. Marc Delatte, Mme Dufeu Schubert, Mme Fabre, Mme Fontaine-Domeizel, Mme Gaillot, Mme Grandjean, Mme Granjus, Mme Iborra, Mme Janvier, Mme Khattabi, M. Laabid, Mme Lazaar, Mme Lecocq, M. Maillard, M. Mesnier, M. Michels, Mme Valérie Petit, Mme Peyron, Mme Pitollat, Mme Mireille Robert, Mme Romeiro Dias, Mme Tamarelle-Verhaeghe, M. Taquet, M. Touraine, Mme Toutut-Picard, Mme Vidal, Mme Vignon, Mme Wonner, M. Véran, M. Ferrand, les membres du groupe La République en Marche",43,15,,38,8478,651,True,675,LREM
1,Non soutenu,"M. Bernalicis,  Mme Autain, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",58,15,,17,8479,754,False,926,LFI
1,Adopté,M. Pietraszewski,43,15,,1,8481,142,True,412,LREM
1,Retiré avant séance,M. Djebbari,12,15,,1,22105,32,True,456,LREM
1,Non soutenu,"M. Ratenon,  Mme Taurine, M. Bernalicis, Mme Autain, M. Ruffin, M. Corbière, Mme Rubin, Mme Ressiguier, Mme Fiat, M. Prud'homme, Mme Panot, Mme Obono, M. Mélenchon, M. Larive, M. Lachaud, M. Coquerel",43,15,,17,8490,1181,False,1209,LFI
1,Adopté,M. Pietraszewski,43,15,,1,8492,753,True,672,LREM
5,Irrecevable,"M. Coquerel,  Mme Autain, M. Bernalicis, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",20,15,,17,8519,,False,74,LFI
1,Non soutenu,Mme Poueyto,76,15,,1,34189,1065,True,114,MODEM
3,Adopté,"M. Dussopt,  Mme Pires Beaune, M. Pupponi, Mme Rabault, M. Jean-Louis Bricout, M. David Habib, Mme Karamanli, Mme Untermaier, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. Hutin, M. Juanico, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud",58,15,,31,8528,1742,False,123,NG
1,Adopté,le Gouvernement,39,15,gouvernement,1,8531,2329,True,4791,gouvernement
1,Adopté,Mme Fabre,33,15,,1,33445,32,True,306,LREM
1,Adopté,le Gouvernement,1,15,gouvernement,1,36542,565,True,91,gouvernement
1,Retiré,"M. Barrot, M. Guerini",3,15,,2,8546,3180,True,651,"LREM,MODEM"
9,Irrecevable,M. Dussopt,27,15,,1,8556,,False,74,NG
1,Retiré,"M. Dussopt,  Mme Pires Beaune, M. Pupponi, Mme Rabault, M. Jean-Louis Bricout, M. David Habib, Mme Karamanli, Mme Untermaier, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. Hutin, M. Juanico, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Vainqueur-Christophe, M. Vallaud",25,15,,31,8557,920,False,821,NG
1,Adopté,M. Pietraszewski,43,15,,1,8560,1403,True,474,LREM
1,Adopté,M. Colas-Roy,4,15,,1,3112,32,True,258,LREM
1,Retiré,Mme Bergé,17,15,,1,2894,695,True,179,LREM
1,Retiré,"M. Bernalicis,  Mme Autain, M. Coquerel, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",58,15,,17,8610,495,False,865,LFI
16,Tombe,M. Philippe Vigier,211,15,,1,33882,363,False,1472,UAI
2,Adopté,"M. Coquerel,  Mme Autain, M. Bernalicis, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",80,15,,17,8625,1895,False,339,LFI
